speaker1,speaker2,mixed_audio,speaker1_path,speaker2_path
id01228,id03524,multi_speaker_dataset/train/id01228_id03524_mix.wav,/content/vox2/aac/id01228/XAwym_MRs5c/00231.m4a,/content/vox2/aac/id03524/gFKRahrBy90/00337.m4a
id02465,id01000,multi_speaker_dataset/train/id02465_id01000_mix.wav,/content/vox2/aac/id02465/AwjAVhlKAVc/00031.m4a,/content/vox2/aac/id01000/7eYakM6qrTs/00009.m4a
id01224,id02725,multi_speaker_dataset/train/id01224_id02725_mix.wav,/content/vox2/aac/id01224/eYWcMCsgkLY/00255.m4a,/content/vox2/aac/id02725/48uYS3bHIA8/00021.m4a
id02465,id02548,multi_speaker_dataset/train/id02465_id02548_mix.wav,/content/vox2/aac/id02465/R-rE4Frd_6s/00094.m4a,/content/vox2/aac/id02548/6LPbT49zy38/00053.m4a
id01437,id02086,multi_speaker_dataset/train/id01437_id02086_mix.wav,/content/vox2/aac/id01437/9VaNvUfsmHU/00028.m4a,/content/vox2/aac/id02086/Xjl7BOc32LM/00282.m4a
id00866,id00061,multi_speaker_dataset/train/id00866_id00061_mix.wav,/content/vox2/aac/id00866/Awi1Q0yib1s/00097.m4a,/content/vox2/aac/id00061/STX1ycPt8fU/00078.m4a
id01000,id00562,multi_speaker_dataset/train/id01000_id00562_mix.wav,/content/vox2/aac/id01000/rmTUCwB58NY/00096.m4a,/content/vox2/aac/id00562/qchaWeAfOmg/00219.m4a
id02576,id02181,multi_speaker_dataset/train/id02576_id02181_mix.wav,/content/vox2/aac/id02576/Ux-sIu14VIY/00085.m4a,/content/vox2/aac/id02181/pJf9m2YAREo/00132.m4a
id01892,id01224,multi_speaker_dataset/train/id01892_id01224_mix.wav,/content/vox2/aac/id01892/RXL_AJt5bww/00095.m4a,/content/vox2/aac/id01224/6vPLum6uJVg/00047.m4a
id01298,id01228,multi_speaker_dataset/train/id01298_id01228_mix.wav,/content/vox2/aac/id01298/xv4IT9v17l4/00467.m4a,/content/vox2/aac/id01228/3wAkCYQR3fQ/00016.m4a
id01593,id00017,multi_speaker_dataset/train/id01593_id00017_mix.wav,/content/vox2/aac/id01593/Na9nGFZiK4E/00272.m4a,/content/vox2/aac/id00017/ABlWCST1MPY/00022.m4a
id00061,id03347,multi_speaker_dataset/train/id00061_id03347_mix.wav,/content/vox2/aac/id00061/bdkqfVtDZVY/00124.m4a,/content/vox2/aac/id03347/UkO3JubUo8Y/00177.m4a
id02086,id00866,multi_speaker_dataset/train/id02086_id00866_mix.wav,/content/vox2/aac/id02086/HsCXzGLt0Cc/00200.m4a,/content/vox2/aac/id00866/OJFr4W0QVCk/00155.m4a
id02465,id03524,multi_speaker_dataset/train/id02465_id03524_mix.wav,/content/vox2/aac/id02465/EZ_F0hUZdS4/00056.m4a,/content/vox2/aac/id03524/T8R_BWJi2KI/00210.m4a
id02577,id02725,multi_speaker_dataset/train/id02577_id02725_mix.wav,/content/vox2/aac/id02577/hE-4e1vEiT8/00071.m4a,/content/vox2/aac/id02725/GpongLybzsk/00026.m4a
id01224,id00812,multi_speaker_dataset/train/id01224_id00812_mix.wav,/content/vox2/aac/id01224/eYWcMCsgkLY/00272.m4a,/content/vox2/aac/id00812/xObOqGjcC-k/00393.m4a
id01822,id00817,multi_speaker_dataset/train/id01822_id00817_mix.wav,/content/vox2/aac/id01822/bCs5SoifsiY/00136.m4a,/content/vox2/aac/id00817/0ZfPJikvUaM/00017.m4a
id00419,id03041,multi_speaker_dataset/train/id00419_id03041_mix.wav,/content/vox2/aac/id00419/r10BFvZ5ugA/00438.m4a,/content/vox2/aac/id03041/7tqfqBdnXnU/00003.m4a
id00812,id02445,multi_speaker_dataset/train/id00812_id02445_mix.wav,/content/vox2/aac/id00812/XMQDNQ9GUIo/00229.m4a,/content/vox2/aac/id02445/n2aaYclYXIU/00082.m4a
id02577,id02542,multi_speaker_dataset/train/id02577_id02542_mix.wav,/content/vox2/aac/id02577/kELjYP7ylg8/00086.m4a,/content/vox2/aac/id02542/yuMWDIc9Byo/00122.m4a
id02057,id03347,multi_speaker_dataset/train/id02057_id03347_mix.wav,/content/vox2/aac/id02057/6gdcQB5tkhg/00090.m4a,/content/vox2/aac/id03347/FbMIT0UuHo0/00059.m4a
id03524,id00866,multi_speaker_dataset/train/id03524_id00866_mix.wav,/content/vox2/aac/id03524/nXfU38rMv30/00397.m4a,/content/vox2/aac/id00866/1ki58847CNs/00011.m4a
id01593,id00812,multi_speaker_dataset/train/id01593_id00812_mix.wav,/content/vox2/aac/id01593/QxRTWA4hdNg/00322.m4a,/content/vox2/aac/id00812/BDoGOx3Jgbk/00067.m4a
id00017,id02286,multi_speaker_dataset/train/id00017_id02286_mix.wav,/content/vox2/aac/id00017/lZf1RB6l5Gs/00153.m4a,/content/vox2/aac/id02286/4T-CluJt8WI/00026.m4a
id00817,id01618,multi_speaker_dataset/train/id00817_id01618_mix.wav,/content/vox2/aac/id00817/CoWopkk2Ef8/00079.m4a,/content/vox2/aac/id01618/oVEZ8eZKj40/00159.m4a
id00061,id02577,multi_speaker_dataset/train/id00061_id02577_mix.wav,/content/vox2/aac/id00061/mGDqSD9XeOQ/00238.m4a,/content/vox2/aac/id02577/q5YXwYf2LLY/00113.m4a
id02445,id00061,multi_speaker_dataset/train/id02445_id00061_mix.wav,/content/vox2/aac/id02445/oQzAlnXUR38/00087.m4a,/content/vox2/aac/id00061/rrdqJsdrS3o/00260.m4a
id01041,id01066,multi_speaker_dataset/train/id01041_id01066_mix.wav,/content/vox2/aac/id01041/Scujgl9GbHA/00302.m4a,/content/vox2/aac/id01066/IrK62BXl_M4/00074.m4a
id00419,id02019,multi_speaker_dataset/train/id00419_id02019_mix.wav,/content/vox2/aac/id00419/Q7nAGXfUceE/00207.m4a,/content/vox2/aac/id02019/wxm6fQLaiDI/00276.m4a
id00061,id02577,multi_speaker_dataset/train/id00061_id02577_mix.wav,/content/vox2/aac/id00061/MUgX_7VZXeY/00072.m4a,/content/vox2/aac/id02577/nUbewcS__Ww/00104.m4a
id01822,id00061,multi_speaker_dataset/train/id01822_id00061_mix.wav,/content/vox2/aac/id01822/pXSChG40Foo/00207.m4a,/content/vox2/aac/id00061/STX1ycPt8fU/00083.m4a
id01298,id01000,multi_speaker_dataset/train/id01298_id01000_mix.wav,/content/vox2/aac/id01298/qFqWACvr8Tk/00359.m4a,/content/vox2/aac/id01000/rmTUCwB58NY/00094.m4a
id00017,id00419,multi_speaker_dataset/train/id00017_id00419_mix.wav,/content/vox2/aac/id00017/OLguY5ofUrY/00045.m4a,/content/vox2/aac/id00419/bEdGv1wixF4/00355.m4a
id03382,id03127,multi_speaker_dataset/train/id03382_id03127_mix.wav,/content/vox2/aac/id03382/t_EroZzvoVs/00094.m4a,/content/vox2/aac/id03127/X_G_LD6rO7Q/00215.m4a
id02086,id00866,multi_speaker_dataset/train/id02086_id00866_mix.wav,/content/vox2/aac/id02086/HsCXzGLt0Cc/00198.m4a,/content/vox2/aac/id00866/ADzqaRZtJNA/00091.m4a
id00017,id02086,multi_speaker_dataset/train/id00017_id02086_mix.wav,/content/vox2/aac/id00017/iJOjkDq6rW8/00123.m4a,/content/vox2/aac/id02086/HsCXzGLt0Cc/00191.m4a
id02745,id01106,multi_speaker_dataset/train/id02745_id01106_mix.wav,/content/vox2/aac/id02745/_wTS4RYObd0/00073.m4a,/content/vox2/aac/id01106/R0NC1aAEl4w/00156.m4a
id03127,id03524,multi_speaker_dataset/train/id03127_id03524_mix.wav,/content/vox2/aac/id03127/O8zSjt-I_kA/00168.m4a,/content/vox2/aac/id03524/XXbxe3fCQqg/00236.m4a
id02576,id01989,multi_speaker_dataset/train/id02576_id01989_mix.wav,/content/vox2/aac/id02576/RUYmIMZbdnA/00077.m4a,/content/vox2/aac/id01989/kUT4ppcs_kM/00136.m4a
id00562,id02445,multi_speaker_dataset/train/id00562_id02445_mix.wav,/content/vox2/aac/id00562/PLbU4oll6nA/00106.m4a,/content/vox2/aac/id02445/Qz9cV2614Kk/00051.m4a
id00926,id01509,multi_speaker_dataset/train/id00926_id01509_mix.wav,/content/vox2/aac/id00926/KV8f4Uucosc/00021.m4a,/content/vox2/aac/id01509/qwvhVengfNk/00416.m4a
id03382,id01041,multi_speaker_dataset/train/id03382_id01041_mix.wav,/content/vox2/aac/id03382/t_EroZzvoVs/00114.m4a,/content/vox2/aac/id01041/5dwDLHFBgz8/00019.m4a
id00154,id01298,multi_speaker_dataset/train/id00154_id01298_mix.wav,/content/vox2/aac/id00154/xH3Pp_5yxOk/00177.m4a,/content/vox2/aac/id01298/DIYB-itzp_A/00107.m4a
id01509,id00081,multi_speaker_dataset/train/id01509_id00081_mix.wav,/content/vox2/aac/id01509/29k8RtSUjE0/00019.m4a,/content/vox2/aac/id00081/5iGVQ364obk/00005.m4a
id03127,id00061,multi_speaker_dataset/train/id03127_id00061_mix.wav,/content/vox2/aac/id03127/Lgd5qn2-kMo/00093.m4a,/content/vox2/aac/id00061/ljIkW4uVVQY/00232.m4a
id00926,id02019,multi_speaker_dataset/train/id00926_id02019_mix.wav,/content/vox2/aac/id00926/_ZkDMNLiFgA/00074.m4a,/content/vox2/aac/id02019/VvUH0B-5PUM/00114.m4a
id01618,id02286,multi_speaker_dataset/train/id01618_id02286_mix.wav,/content/vox2/aac/id01618/F_ExF9xDajc/00062.m4a,/content/vox2/aac/id02286/B3_GpoLIZpU/00055.m4a
id00926,id00154,multi_speaker_dataset/train/id00926_id00154_mix.wav,/content/vox2/aac/id00926/s9XtdppxH9s/00147.m4a,/content/vox2/aac/id00154/xH3Pp_5yxOk/00159.m4a
id01593,id03127,multi_speaker_dataset/train/id01593_id03127_mix.wav,/content/vox2/aac/id01593/NxfyefwggDQ/00284.m4a,/content/vox2/aac/id03127/Zss2vvY2aLo/00235.m4a
id02542,id02019,multi_speaker_dataset/train/id02542_id02019_mix.wav,/content/vox2/aac/id02542/2_tnHwIJ2uM/00024.m4a,/content/vox2/aac/id02019/dc3vD9Utq3E/00191.m4a
id01228,id01593,multi_speaker_dataset/train/id01228_id01593_mix.wav,/content/vox2/aac/id01228/qgqQU3iPHlg/00305.m4a,/content/vox2/aac/id01593/GiLxqKSI68o/00190.m4a
id01437,id01593,multi_speaker_dataset/train/id01437_id01593_mix.wav,/content/vox2/aac/id01437/CszEdijUWiE/00071.m4a,/content/vox2/aac/id01593/CPcadbFB-Pw/00088.m4a
id01593,id02181,multi_speaker_dataset/train/id01593_id02181_mix.wav,/content/vox2/aac/id01593/t9TUbyp3xfs/00428.m4a,/content/vox2/aac/id02181/RN-XW28xOo8/00054.m4a
id02725,id02057,multi_speaker_dataset/train/id02725_id02057_mix.wav,/content/vox2/aac/id02725/48uYS3bHIA8/00019.m4a,/content/vox2/aac/id02057/LtvEcCH_f2Q/00190.m4a
id02685,id02745,multi_speaker_dataset/train/id02685_id02745_mix.wav,/content/vox2/aac/id02685/LN0FnbcqiDI/00034.m4a,/content/vox2/aac/id02745/0aOZh1TsKe0/00013.m4a
id01822,id01618,multi_speaker_dataset/train/id01822_id01618_mix.wav,/content/vox2/aac/id01822/myPJ-p1hMKg/00202.m4a,/content/vox2/aac/id01618/KHeRiXKiYZ8/00070.m4a
id01066,id02445,multi_speaker_dataset/train/id01066_id02445_mix.wav,/content/vox2/aac/id01066/lI1wGa1UhEM/00210.m4a,/content/vox2/aac/id02445/oQzAlnXUR38/00088.m4a
id01892,id01106,multi_speaker_dataset/train/id01892_id01106_mix.wav,/content/vox2/aac/id01892/d8b9y_CRE3M/00114.m4a,/content/vox2/aac/id01106/hHqH5EAcVLE/00296.m4a
id00017,id01066,multi_speaker_dataset/train/id00017_id01066_mix.wav,/content/vox2/aac/id00017/blrmdIfXPwI/00099.m4a,/content/vox2/aac/id01066/kqP_NZ1FRlM/00200.m4a
id03127,id02181,multi_speaker_dataset/train/id03127_id02181_mix.wav,/content/vox2/aac/id03127/Lgd5qn2-kMo/00100.m4a,/content/vox2/aac/id02181/qROlbBPwDG0/00145.m4a
id01593,id02548,multi_speaker_dataset/train/id01593_id02548_mix.wav,/content/vox2/aac/id01593/GiLxqKSI68o/00196.m4a,/content/vox2/aac/id02548/55FgR4BmO3E/00041.m4a
id01509,id01224,multi_speaker_dataset/train/id01509_id01224_mix.wav,/content/vox2/aac/id01509/UZL8Obdt--8/00181.m4a,/content/vox2/aac/id01224/w6c2fGhQPhg/00466.m4a
id03178,id02181,multi_speaker_dataset/train/id03178_id02181_mix.wav,/content/vox2/aac/id03178/kHIwMvlPrVg/00272.m4a,/content/vox2/aac/id02181/UzaRmuuokQ0/00059.m4a
id00817,id00812,multi_speaker_dataset/train/id00817_id00812_mix.wav,/content/vox2/aac/id00817/Dgh0xLWgA0w/00086.m4a,/content/vox2/aac/id00812/GuglF9q_hL8/00125.m4a
id02548,id01224,multi_speaker_dataset/train/id02548_id01224_mix.wav,/content/vox2/aac/id02548/KO4r1oqczJ4/00146.m4a,/content/vox2/aac/id01224/NDUOaWdMVbs/00110.m4a
id02685,id00866,multi_speaker_dataset/train/id02685_id00866_mix.wav,/content/vox2/aac/id02685/CUXdC2fQ9jQ/00029.m4a,/content/vox2/aac/id00866/iNFCHc4uRAM/00217.m4a
id01066,id00812,multi_speaker_dataset/train/id01066_id00812_mix.wav,/content/vox2/aac/id01066/zLM8coG_92k/00279.m4a,/content/vox2/aac/id00812/Eao8kNmT0sY/00094.m4a
id03178,id01437,multi_speaker_dataset/train/id03178_id01437_mix.wav,/content/vox2/aac/id03178/cmwo6RhAeX4/00200.m4a,/content/vox2/aac/id01437/9DgLTGBGQ3k/00020.m4a
id00817,id03178,multi_speaker_dataset/train/id00817_id03178_mix.wav,/content/vox2/aac/id00817/1q_cQ40Jips/00037.m4a,/content/vox2/aac/id03178/WAclkXZ91m8/00175.m4a
id02317,id00926,multi_speaker_dataset/train/id02317_id00926_mix.wav,/content/vox2/aac/id02317/IR0psXbOjdc/00179.m4a,/content/vox2/aac/id00926/_ZkDMNLiFgA/00084.m4a
id02745,id02576,multi_speaker_dataset/train/id02745_id02576_mix.wav,/content/vox2/aac/id02745/b68599Z0NJw/00090.m4a,/content/vox2/aac/id02576/An-lrbTPfvc/00046.m4a
id02019,id01224,multi_speaker_dataset/train/id02019_id01224_mix.wav,/content/vox2/aac/id02019/sxCbrYjBsGA/00250.m4a,/content/vox2/aac/id01224/i24BZ8uXDzE/00301.m4a
id01822,id03524,multi_speaker_dataset/train/id01822_id03524_mix.wav,/content/vox2/aac/id01822/aULZavGdSBE/00110.m4a,/content/vox2/aac/id03524/93gfjbvL5BE/00034.m4a
id03041,id02057,multi_speaker_dataset/train/id03041_id02057_mix.wav,/content/vox2/aac/id03041/g5YLpUZBNKc/00020.m4a,/content/vox2/aac/id02057/6fVhhAD8Lig/00075.m4a
id00081,id02286,multi_speaker_dataset/train/id00081_id02286_mix.wav,/content/vox2/aac/id00081/oICidf_tyKI/00168.m4a,/content/vox2/aac/id02286/Ec7MmO-rRMs/00070.m4a
id01298,id01066,multi_speaker_dataset/train/id01298_id01066_mix.wav,/content/vox2/aac/id01298/Z6Wg7TsFgac/00259.m4a,/content/vox2/aac/id01066/kqP_NZ1FRlM/00177.m4a
id01541,id02465,multi_speaker_dataset/train/id01541_id02465_mix.wav,/content/vox2/aac/id01541/h5aSa4tmVNM/00197.m4a,/content/vox2/aac/id02465/GRsTBX2vn0w/00071.m4a
id03382,id03127,multi_speaker_dataset/train/id03382_id03127_mix.wav,/content/vox2/aac/id03382/t_EroZzvoVs/00091.m4a,/content/vox2/aac/id03127/mn_mOy6f4bg/00300.m4a
id01593,id02685,multi_speaker_dataset/train/id01593_id02685_mix.wav,/content/vox2/aac/id01593/pb5HGSzLl4c/00416.m4a,/content/vox2/aac/id02685/me6cdZCM2FY/00106.m4a
id02577,id01567,multi_speaker_dataset/train/id02577_id01567_mix.wav,/content/vox2/aac/id02577/kELjYP7ylg8/00088.m4a,/content/vox2/aac/id01567/MrlkeP2TpYE/00120.m4a
id02445,id02725,multi_speaker_dataset/train/id02445_id02725_mix.wav,/content/vox2/aac/id02445/t1DqN1gxyd0/00101.m4a,/content/vox2/aac/id02725/vGPYBT4eeWk/00037.m4a
id02445,id02317,multi_speaker_dataset/train/id02445_id02317_mix.wav,/content/vox2/aac/id02445/3Rnk8eja3TU/00008.m4a,/content/vox2/aac/id02317/8Gt1ggtoVJw/00085.m4a
id01541,id03178,multi_speaker_dataset/train/id01541_id03178_mix.wav,/content/vox2/aac/id01541/L3Exy6n7UoY/00098.m4a,/content/vox2/aac/id03178/eFZzhwgI50I/00220.m4a
id02577,id01224,multi_speaker_dataset/train/id02577_id01224_mix.wav,/content/vox2/aac/id02577/q5YXwYf2LLY/00133.m4a,/content/vox2/aac/id01224/irx71tYyI-Q/00311.m4a
id01106,id02745,multi_speaker_dataset/train/id01106_id02745_mix.wav,/content/vox2/aac/id01106/MSOyYr8SLMo/00117.m4a,/content/vox2/aac/id02745/0aOZh1TsKe0/00009.m4a
id03127,id02542,multi_speaker_dataset/train/id03127_id02542_mix.wav,/content/vox2/aac/id03127/TtFfWu9vKp8/00204.m4a,/content/vox2/aac/id02542/gMKSu2wZpAA/00060.m4a
id00562,id01541,multi_speaker_dataset/train/id00562_id01541_mix.wav,/content/vox2/aac/id00562/2KLM0Lact6A/00028.m4a,/content/vox2/aac/id01541/ng5WSbZ9M08/00263.m4a
id03127,id01593,multi_speaker_dataset/train/id03127_id01593_mix.wav,/content/vox2/aac/id03127/RmKc_HNTw-k/00194.m4a,/content/vox2/aac/id01593/DTLNY8F4ttQ/00171.m4a
id01437,id02725,multi_speaker_dataset/train/id01437_id02725_mix.wav,/content/vox2/aac/id01437/rxj2GrFWSwI/00223.m4a,/content/vox2/aac/id02725/48uYS3bHIA8/00011.m4a
id01541,id01822,multi_speaker_dataset/train/id01541_id01822_mix.wav,/content/vox2/aac/id01541/C29fUBtimOE/00044.m4a,/content/vox2/aac/id01822/EN2z5bImA8s/00029.m4a
id01567,id02542,multi_speaker_dataset/train/id01567_id02542_mix.wav,/content/vox2/aac/id01567/FHCeCwnYkfg/00066.m4a,/content/vox2/aac/id02542/cwgUjse_REU/00042.m4a
id01822,id00154,multi_speaker_dataset/train/id01822_id00154_mix.wav,/content/vox2/aac/id01822/jfubCRGr2Tk/00195.m4a,/content/vox2/aac/id00154/2pSNL5YdcoQ/00003.m4a
id01460,id00812,multi_speaker_dataset/train/id01460_id00812_mix.wav,/content/vox2/aac/id01460/wWsSBJDGg1k/00341.m4a,/content/vox2/aac/id00812/KFXs6KOSNpU/00149.m4a
id02465,id03382,multi_speaker_dataset/train/id02465_id03382_mix.wav,/content/vox2/aac/id02465/8NnVDru02SQ/00030.m4a,/content/vox2/aac/id03382/tDUwA-wuug8/00081.m4a
id00081,id02576,multi_speaker_dataset/train/id00081_id02576_mix.wav,/content/vox2/aac/id00081/EvCyt2keqW4/00067.m4a,/content/vox2/aac/id02576/SiL5Olu_BqM/00083.m4a
id00419,id01567,multi_speaker_dataset/train/id00419_id01567_mix.wav,/content/vox2/aac/id00419/3CulyFD9N_0/00017.m4a,/content/vox2/aac/id01567/tEbNiLA1cOI/00415.m4a
id02577,id00812,multi_speaker_dataset/train/id02577_id00812_mix.wav,/content/vox2/aac/id02577/hE-4e1vEiT8/00071.m4a,/content/vox2/aac/id00812/hfqkXZtahhs/00312.m4a
id00812,id03030,multi_speaker_dataset/train/id00812_id03030_mix.wav,/content/vox2/aac/id00812/Vl6QbcLjuhE/00210.m4a,/content/vox2/aac/id03030/yl-93nl6Skc/00349.m4a
id02465,id02725,multi_speaker_dataset/train/id02465_id02725_mix.wav,/content/vox2/aac/id02465/GRsTBX2vn0w/00064.m4a,/content/vox2/aac/id02725/48uYS3bHIA8/00005.m4a
id02057,id01298,multi_speaker_dataset/train/id02057_id01298_mix.wav,/content/vox2/aac/id02057/s5VqJY7DDEE/00390.m4a,/content/vox2/aac/id01298/enDjpS979Tc/00281.m4a
id02465,id01298,multi_speaker_dataset/train/id02465_id01298_mix.wav,/content/vox2/aac/id02465/AwjAVhlKAVc/00038.m4a,/content/vox2/aac/id01298/3j7WnbVzR4c/00061.m4a
id02086,id01567,multi_speaker_dataset/train/id02086_id01567_mix.wav,/content/vox2/aac/id02086/7XaT8--x4I0/00088.m4a,/content/vox2/aac/id01567/stKSe9a-O38/00404.m4a
id02019,id01541,multi_speaker_dataset/train/id02019_id01541_mix.wav,/content/vox2/aac/id02019/l17LPxQzSew/00225.m4a,/content/vox2/aac/id01541/2P7hzPq5iDw/00001.m4a
id03178,id03382,multi_speaker_dataset/train/id03178_id03382_mix.wav,/content/vox2/aac/id03178/eFZzhwgI50I/00221.m4a,/content/vox2/aac/id03382/t_EroZzvoVs/00132.m4a
id03030,id01066,multi_speaker_dataset/train/id03030_id01066_mix.wav,/content/vox2/aac/id03030/8Znay2UkKJ0/00013.m4a,/content/vox2/aac/id01066/t9hugkOsg0k/00259.m4a
id03347,id01460,multi_speaker_dataset/train/id03347_id01460_mix.wav,/content/vox2/aac/id03347/nSAKXYdEOOM/00315.m4a,/content/vox2/aac/id01460/2vJlUcWI2DQ/00021.m4a
id01437,id00419,multi_speaker_dataset/train/id01437_id00419_mix.wav,/content/vox2/aac/id01437/qeehX7PA0as/00212.m4a,/content/vox2/aac/id00419/749eTxP4Us8/00063.m4a
id00817,id03127,multi_speaker_dataset/train/id00817_id03127_mix.wav,/content/vox2/aac/id00817/HUmfsvegMRo/00181.m4a,/content/vox2/aac/id03127/Zss2vvY2aLo/00237.m4a
id02286,id00812,multi_speaker_dataset/train/id02286_id00812_mix.wav,/content/vox2/aac/id02286/4T-CluJt8WI/00035.m4a,/content/vox2/aac/id00812/XMQDNQ9GUIo/00240.m4a
id02317,id00154,multi_speaker_dataset/train/id02317_id00154_mix.wav,/content/vox2/aac/id02317/OgQdwGCnRp8/00267.m4a,/content/vox2/aac/id00154/xH3Pp_5yxOk/00172.m4a
id01066,id02181,multi_speaker_dataset/train/id01066_id02181_mix.wav,/content/vox2/aac/id01066/kqP_NZ1FRlM/00194.m4a,/content/vox2/aac/id02181/0EwaRLkCnxI/00003.m4a
id01593,id02577,multi_speaker_dataset/train/id01593_id02577_mix.wav,/content/vox2/aac/id01593/DTLNY8F4ttQ/00142.m4a,/content/vox2/aac/id02577/3RJcRB3kd4w/00004.m4a
id01460,id01298,multi_speaker_dataset/train/id01460_id01298_mix.wav,/content/vox2/aac/id01460/G4pw2pRAMDk/00086.m4a,/content/vox2/aac/id01298/wGQIqoQNXxA/00425.m4a
id02086,id00017,multi_speaker_dataset/train/id02086_id00017_mix.wav,/content/vox2/aac/id02086/tjyLugzs-Yk/00482.m4a,/content/vox2/aac/id00017/lvX8diWgriA/00190.m4a
id01224,id02086,multi_speaker_dataset/train/id01224_id02086_mix.wav,/content/vox2/aac/id01224/Z7WRt--g-h4/00195.m4a,/content/vox2/aac/id02086/HsCXzGLt0Cc/00190.m4a
id01000,id01437,multi_speaker_dataset/train/id01000_id01437_mix.wav,/content/vox2/aac/id01000/w-heJCr7jto/00140.m4a,/content/vox2/aac/id01437/uyxKl_Qs3Gk/00252.m4a
id01541,id01509,multi_speaker_dataset/train/id01541_id01509_mix.wav,/content/vox2/aac/id01541/zwa9zPCz_3w/00346.m4a,/content/vox2/aac/id01509/svqhcCqhyZ8/00430.m4a
id00817,id02181,multi_speaker_dataset/train/id00817_id02181_mix.wav,/content/vox2/aac/id00817/QAXLTTsBfWM/00224.m4a,/content/vox2/aac/id02181/pJf9m2YAREo/00130.m4a
id02542,id03347,multi_speaker_dataset/train/id02542_id03347_mix.wav,/content/vox2/aac/id02542/0yaLdVk_UyQ/00009.m4a,/content/vox2/aac/id03347/WWbnzf8UrX4/00201.m4a
id02725,id03127,multi_speaker_dataset/train/id02725_id03127_mix.wav,/content/vox2/aac/id02725/48uYS3bHIA8/00013.m4a,/content/vox2/aac/id03127/iWeklsXc0H8/00286.m4a
id02542,id01618,multi_speaker_dataset/train/id02542_id01618_mix.wav,/content/vox2/aac/id02542/i_gPdj1MA5w/00084.m4a,/content/vox2/aac/id01618/pQnlVrKaAZc/00167.m4a
id01567,id02181,multi_speaker_dataset/train/id01567_id02181_mix.wav,/content/vox2/aac/id01567/FHCeCwnYkfg/00057.m4a,/content/vox2/aac/id02181/YJDdalLLmVE/00080.m4a
id02465,id02685,multi_speaker_dataset/train/id02465_id02685_mix.wav,/content/vox2/aac/id02465/1gdoIGJ_37w/00016.m4a,/content/vox2/aac/id02685/4JDRxqYC0a4/00001.m4a
id01066,id03030,multi_speaker_dataset/train/id01066_id03030_mix.wav,/content/vox2/aac/id01066/5farjqGRJ7A/00022.m4a,/content/vox2/aac/id03030/wbWKG26ebMw/00295.m4a
id01618,id00812,multi_speaker_dataset/train/id01618_id00812_mix.wav,/content/vox2/aac/id01618/ExLa-XgEvkM/00058.m4a,/content/vox2/aac/id00812/pLjziqnar8U/00344.m4a
id01228,id00926,multi_speaker_dataset/train/id01228_id00926_mix.wav,/content/vox2/aac/id01228/8TPawz_Py1U/00061.m4a,/content/vox2/aac/id00926/bJNDPEKjpUs/00098.m4a
id02576,id01066,multi_speaker_dataset/train/id02576_id01066_mix.wav,/content/vox2/aac/id02576/P0uTnlbauL0/00076.m4a,/content/vox2/aac/id01066/ROEqGHMYcvk/00097.m4a
id02548,id00866,multi_speaker_dataset/train/id02548_id00866_mix.wav,/content/vox2/aac/id02548/55FgR4BmO3E/00044.m4a,/content/vox2/aac/id00866/0OxT7uyV-vU/00008.m4a
id02317,id01333,multi_speaker_dataset/train/id02317_id01333_mix.wav,/content/vox2/aac/id02317/U9C74tfLcqc/00323.m4a,/content/vox2/aac/id01333/ZAwqKT7EHBg/00273.m4a
id02057,id01460,multi_speaker_dataset/train/id02057_id01460_mix.wav,/content/vox2/aac/id02057/wt4E0QAhl1M/00417.m4a,/content/vox2/aac/id01460/BHHDBsXtZhI/00061.m4a
id01892,id00081,multi_speaker_dataset/train/id01892_id00081_mix.wav,/content/vox2/aac/id01892/d8b9y_CRE3M/00106.m4a,/content/vox2/aac/id00081/wAAMEC1OsRc/00264.m4a
id02548,id01000,multi_speaker_dataset/train/id02548_id01000_mix.wav,/content/vox2/aac/id02548/J_SJytH3-4Y/00139.m4a,/content/vox2/aac/id01000/OS2mUqhx-ko/00043.m4a
id01228,id00562,multi_speaker_dataset/train/id01228_id00562_mix.wav,/content/vox2/aac/id01228/CIbb42a6K4I/00098.m4a,/content/vox2/aac/id00562/ajQGQ2AyKSg/00136.m4a
id02745,id00926,multi_speaker_dataset/train/id02745_id00926_mix.wav,/content/vox2/aac/id02745/joZLV0SUzfE/00105.m4a,/content/vox2/aac/id00926/_ZkDMNLiFgA/00079.m4a
id02019,id02181,multi_speaker_dataset/train/id02019_id02181_mix.wav,/content/vox2/aac/id02019/v4xmUWVWqSA/00270.m4a,/content/vox2/aac/id02181/qROlbBPwDG0/00145.m4a
id02286,id00061,multi_speaker_dataset/train/id02286_id00061_mix.wav,/content/vox2/aac/id02286/cp_LOv6mdJA/00144.m4a,/content/vox2/aac/id00061/jT6eew_nWz4/00171.m4a
id01593,id00419,multi_speaker_dataset/train/id01593_id00419_mix.wav,/content/vox2/aac/id01593/DTLNY8F4ttQ/00153.m4a,/content/vox2/aac/id00419/S8fiWqrZEew/00213.m4a
id03041,id01541,multi_speaker_dataset/train/id03041_id01541_mix.wav,/content/vox2/aac/id03041/8IasZ6lKZpw/00008.m4a,/content/vox2/aac/id01541/pcy3Lbz2gm8/00300.m4a
id02086,id02685,multi_speaker_dataset/train/id02086_id02685_mix.wav,/content/vox2/aac/id02086/LJFLz2kldOI/00242.m4a,/content/vox2/aac/id02685/4JDRxqYC0a4/00016.m4a
